itemname,folder,code,prefecture,gender,2025,2023,2024
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,11,埼玉県,women,21,20,21
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,12,千葉県,men,31,30,28
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,12,千葉県,women,5,2,4
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,13,東京都,men,117,116,113
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,13,東京都,women,31,38,37
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,14,神奈川県,men,88,90,85
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,14,神奈川県,women,27,24,20
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,15,新潟県,men,44,43,45
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,15,新潟県,women,7,9,7
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,16,富山県,men,8,37,59
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,16,富山県,women,2,7,19
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,17,石川県,men,45,41,39
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,17,石川県,women,4,4,5
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,18,福井県,men,55,39,44
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,18,福井県,women,9,11,8
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,19,山梨県,men,72,76,75
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,19,山梨県,women,15,14,14
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,20,長野県,men,28,44,40
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,20,長野県,women,10,13,12
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,21,岐阜県,men,60,61,59
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,21,岐阜県,women,30,28,30
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,22,静岡県,men,78,81,79
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,22,静岡県,women,25,19,23
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,23,愛知県,men,78,54,81
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,23,愛知県,women,7,4,4
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,24,三重県,men,63,64,65
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,24,三重県,women,18,17,16
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,25,滋賀県,men,23,21,21
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,25,滋賀県,women,4,6,6
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,26,京都府,men,33,34,34
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,26,京都府,women,6,6,5
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,27,大阪府,men,46,47,47
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,27,大阪府,women,5,6,6
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,28,兵庫県,men,41,45,43
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,28,兵庫県,women,11,12,13
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,29,奈良県,men,14,17,17
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,29,奈良県,women,10,6,7
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,30,和歌山県,men,38,54,51
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,30,和歌山県,women,19,13,13
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,31,鳥取県,men,40,47,43
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,31,鳥取県,women,22,19,20
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,32,島根県,men,57,68,60
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,32,島根県,women,24,13,21
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,33,岡山県,men,81,80,76
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,33,岡山県,women,22,21,26
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,34,広島県,men,22,25,24
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,34,広島県,women,10,6,8
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,35,山口県,men,71,75,70
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,35,山口県,women,8,3,7
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,36,徳島県,men,50,62,56
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,36,徳島県,women,18,15,19
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,37,香川県,men,26,26,25
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,37,香川県,women,6,1,5
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,38,愛媛県,men,21,20,19
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,38,愛媛県,women,4,6,6
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,39,高知県,men,22,21,25
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,39,高知県,women,7,9,5
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,40,福岡県,men,86,89,84
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,40,福岡県,women,19,19,19
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,41,佐賀県,men,31,34,36
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,41,佐賀県,women,9,4,5
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,42,長崎県,men,72,72,76
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,42,長崎県,women,13,13,13
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,43,熊本県,men,43,47,45
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,43,熊本県,women,6,4,8
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,44,大分県,men,47,50,48
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,44,大分県,women,4,4,4
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,45,宮崎県,men,28,28,26
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,45,宮崎県,women,4,2,4
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,46,鹿児島県,men,43,43,42
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,46,鹿児島県,women,6,9,8
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,47,沖縄県,men,36,33,35
【23】都道府県教育委員会事務局の管理職の男女比,教育業界就業者,47,沖縄県,women,6,6,7
【24】就業率の男女差,経済,1,北海道,men,66.5,NA,66.5
【24】就業率の男女差,経済,1,北海道,women,49.1,NA,49.1
【24】就業率の男女差,経済,2,青森県,men,65.3,NA,65.3
【24】就業率の男女差,経済,2,青森県,women,49.3,NA,49.3
【24】就業率の男女差,経済,3,岩手県,men,67.3,NA,67.3
【24】就業率の男女差,経済,3,岩手県,women,51.5,NA,51.5
【24】就業率の男女差,経済,4,宮城県,men,68.1,NA,68.1
【24】就業率の男女差,経済,4,宮城県,women,51.5,NA,51.5
【24】就業率の男女差,経済,5,秋田県,men,65.9,NA,65.9
【24】就業率の男女差,経済,5,秋田県,women,47.8,NA,47.8
【24】就業率の男女差,経済,6,山形県,men,67.2,NA,67.2
【24】就業率の男女差,経済,6,山形県,women,52.7,NA,52.7
【24】就業率の男女差,経済,7,福島県,men,68.3,NA,68.3
【24】就業率の男女差,経済,7,福島県,women,50.5,NA,50.5
【24】就業率の男女差,経済,8,茨城県,men,68.7,NA,68.7
【24】就業率の男女差,経済,8,茨城県,women,52.5,NA,52.5
【24】就業率の男女差,経済,9,栃木県,men,69.4,NA,69.4
【24】就業率の男女差,経済,9,栃木県,women,52.8,NA,52.8
【24】就業率の男女差,経済,10,群馬県,men,68.8,NA,68.8
【24】就業率の男女差,経済,10,群馬県,women,53.9,NA,53.9
【24】就業率の男女差,経済,11,埼玉県,men,69.8,NA,69.8
【24】就業率の男女差,経済,11,埼玉県,women,53,NA,53
【24】就業率の男女差,経済,12,千葉県,men,69.2,NA,69.2
【24】就業率の男女差,経済,12,千葉県,women,52.7,NA,52.7
【24】就業率の男女差,経済,13,東京都,men,74.6,NA,74.6
【24】就業率の男女差,経済,13,東京都,women,59,NA,59
【24】就業率の男女差,経済,14,神奈川県,men,71.3,NA,71.3
【24】就業率の男女差,経済,14,神奈川県,women,54.3,NA,54.3
【24】就業率の男女差,経済,15,新潟県,men,66.1,NA,66.1
【24】就業率の男女差,経済,15,新潟県,women,51.9,NA,51.9
【24】就業率の男女差,経済,16,富山県,men,68.8,NA,68.8
【24】就業率の男女差,経済,16,富山県,women,53,NA,53
【24】就業率の男女差,経済,17,石川県,men,68.2,NA,68.2
【24】就業率の男女差,経済,17,石川県,women,54.9,NA,54.9
【24】就業率の男女差,経済,18,福井県,men,71.1,NA,71.1
【24】就業率の男女差,経済,18,福井県,women,56.5,NA,56.5
【24】就業率の男女差,経済,19,山梨県,men,70.1,NA,70.1
【24】就業率の男女差,経済,19,山梨県,women,54.2,NA,54.2
【24】就業率の男女差,経済,20,長野県,men,69.4,NA,69.4
【24】就業率の男女差,経済,20,長野県,women,54.9,NA,54.9
【24】就業率の男女差,経済,21,岐阜県,men,69.9,NA,69.9
【24】就業率の男女差,経済,21,岐阜県,women,54.4,NA,54.4
【24】就業率の男女差,経済,22,静岡県,men,69.7,NA,69.7
【24】就業率の男女差,経済,22,静岡県,women,54.4,NA,54.4
【24】就業率の男女差,経済,23,愛知県,men,71.4,NA,71.4
【24】就業率の男女差,経済,23,愛知県,women,54.5,NA,54.5
【24】就業率の男女差,経済,24,三重県,men,68.4,NA,68.4
【24】就業率の男女差,経済,24,三重県,women,52.4,NA,52.4
【24】就業率の男女差,経済,25,滋賀県,men,71,NA,71
【24】就業率の男女差,経済,25,滋賀県,women,55,NA,55
【24】就業率の男女差,経済,26,京都府,men,67.3,NA,67.3
【24】就業率の男女差,経済,26,京都府,women,53.9,NA,53.9
【24】就業率の男女差,経済,27,大阪府,men,67.9,NA,67.9
【24】就業率の男女差,経済,27,大阪府,women,52.7,NA,52.7
【24】就業率の男女差,経済,28,兵庫県,men,66.6,NA,66.6
【24】就業率の男女差,経済,28,兵庫県,women,50.2,NA,50.2
【24】就業率の男女差,経済,29,奈良県,men,64,NA,64
【24】就業率の男女差,経済,29,奈良県,women,47.3,NA,47.3
【24】就業率の男女差,経済,30,和歌山県,men,66.6,NA,66.6
【24】就業率の男女差,経済,30,和歌山県,women,49.5,NA,49.5
【24】就業率の男女差,経済,31,鳥取県,men,66.6,NA,66.6
【24】就業率の男女差,経済,31,鳥取県,women,53.5,NA,53.5
【24】就業率の男女差,経済,32,島根県,men,66.9,NA,66.9
【24】就業率の男女差,経済,32,島根県,women,52,NA,52
【24】就業率の男女差,経済,33,岡山県,men,67.4,NA,67.4
【24】就業率の男女差,経済,33,岡山県,women,51.7,NA,51.7
【24】就業率の男女差,経済,34,広島県,men,68.7,NA,68.7
【24】就業率の男女差,経済,34,広島県,women,52.5,NA,52.5
【24】就業率の男女差,経済,35,山口県,men,65.9,NA,65.9
【24】就業率の男女差,経済,35,山口県,women,48.7,NA,48.7
【24】就業率の男女差,経済,36,徳島県,men,63.3,NA,63.3
【24】就業率の男女差,経済,36,徳島県,women,50.3,NA,50.3
【24】就業率の男女差,経済,37,香川県,men,66.2,NA,66.2
【24】就業率の男女差,経済,37,香川県,women,50.8,NA,50.8
【24】就業率の男女差,経済,38,愛媛県,men,65.2,NA,65.2
【24】就業率の男女差,経済,38,愛媛県,women,49.7,NA,49.7
【24】就業率の男女差,経済,39,高知県,men,63.7,NA,63.7
【24】就業率の男女差,経済,39,高知県,women,51.5,NA,51.5
【24】就業率の男女差,経済,40,福岡県,men,67.6,NA,67.6
【24】就業率の男女差,経済,40,福岡県,women,52.6,NA,52.6
【24】就業率の男女差,経済,41,佐賀県,men,68,NA,68
【24】就業率の男女差,経済,41,佐賀県,women,53.7,NA,53.7
【24】就業率の男女差,経済,42,長崎県,men,65.1,NA,65.1
【24】就業率の男女差,経済,42,長崎県,women,50.4,NA,50.4
【24】就業率の男女差,経済,43,熊本県,men,66,NA,66
【24】就業率の男女差,経済,43,熊本県,women,52.8,NA,52.8
【24】就業率の男女差,経済,44,大分県,men,65.7,NA,65.7
【24】就業率の男女差,経済,44,大分県,women,49.9,NA,49.9
【24】就業率の男女差,経済,45,宮崎県,men,66.3,NA,66.3
【24】就業率の男女差,経済,45,宮崎県,women,52,NA,52
【24】就業率の男女差,経済,46,鹿児島県,men,65.8,NA,65.8
【24】就業率の男女差,経済,46,鹿児島県,women,52.2,NA,52.2
【24】就業率の男女差,経済,47,沖縄県,men,67.3,NA,67.3
【24】就業率の男女差,経済,47,沖縄県,women,54.6,NA,54.6
【25】フルタイムの仕事に従事する割合の男女比,経済,1,北海道,men,84.1,NA,85
【25】フルタイムの仕事に従事する割合の男女比,経済,1,北海道,women,52,NA,56.1
【25】フルタイムの仕事に従事する割合の男女比,経済,2,青森県,men,87.5,NA,90.4
【25】フルタイムの仕事に従事する割合の男女比,経済,2,青森県,women,61.6,NA,63.1
【25】フルタイムの仕事に従事する割合の男女比,経済,3,岩手県,men,89.4,NA,91.8
【25】フルタイムの仕事に従事する割合の男女比,経済,3,岩手県,women,63.6,NA,68.1
【25】フルタイムの仕事に従事する割合の男女比,経済,4,宮城県,men,85.9,NA,86.2
【25】フルタイムの仕事に従事する割合の男女比,経済,4,宮城県,women,59.1,NA,58.6
【25】フルタイムの仕事に従事する割合の男女比,経済,5,秋田県,men,88.2,NA,89.8
【25】フルタイムの仕事に従事する割合の男女比,経済,5,秋田県,women,64.6,NA,68.3
【25】フルタイムの仕事に従事する割合の男女比,経済,6,山形県,men,89.2,NA,88
【25】フルタイムの仕事に従事する割合の男女比,経済,6,山形県,women,67.3,NA,66
【25】フルタイムの仕事に従事する割合の男女比,経済,7,福島県,men,90.8,NA,88.4
【25】フルタイムの仕事に従事する割合の男女比,経済,7,福島県,women,62.8,NA,60.4
【25】フルタイムの仕事に従事する割合の男女比,経済,8,茨城県,men,85.7,NA,88.2
【25】フルタイムの仕事に従事する割合の男女比,経済,8,茨城県,women,53.9,NA,50.2
【25】フルタイムの仕事に従事する割合の男女比,経済,9,栃木県,men,87,NA,87
【25】フルタイムの仕事に従事する割合の男女比,経済,9,栃木県,women,55.1,NA,59.1
【25】フルタイムの仕事に従事する割合の男女比,経済,10,群馬県,men,86.3,NA,86.3
【25】フルタイムの仕事に従事する割合の男女比,経済,10,群馬県,women,57.5,NA,56.7
【25】フルタイムの仕事に従事する割合の男女比,経済,11,埼玉県,men,83,NA,79.7
【25】フルタイムの仕事に従事する割合の男女比,経済,11,埼玉県,women,45.9,NA,44.2
【25】フルタイムの仕事に従事する割合の男女比,経済,12,千葉県,men,81.9,NA,79.9
【25】フルタイムの仕事に従事する割合の男女比,経済,12,千葉県,women,49.5,NA,45.9
【25】フルタイムの仕事に従事する割合の男女比,経済,13,東京都,men,81.9,NA,86.3
【25】フルタイムの仕事に従事する割合の男女比,経済,13,東京都,women,61.5,NA,63.2
【25】フルタイムの仕事に従事する割合の男女比,経済,14,神奈川県,men,81.7,NA,81.5
【25】フルタイムの仕事に従事する割合の男女比,経済,14,神奈川県,women,45.5,NA,43.9
【25】フルタイムの仕事に従事する割合の男女比,経済,15,新潟県,men,87.2,NA,86.8
【25】フルタイムの仕事に従事する割合の男女比,経済,15,新潟県,women,62.5,NA,58.4
【25】フルタイムの仕事に従事する割合の男女比,経済,16,富山県,men,89.3,NA,87.6
【25】フルタイムの仕事に従事する割合の男女比,経済,16,富山県,women,61.6,NA,62.6
【25】フルタイムの仕事に従事する割合の男女比,経済,17,石川県,men,85.8,NA,86
【25】フルタイムの仕事に従事する割合の男女比,経済,17,石川県,women,57.4,NA,61.4
【25】フルタイムの仕事に従事する割合の男女比,経済,18,福井県,men,85.7,NA,86.4
【25】フルタイムの仕事に従事する割合の男女比,経済,18,福井県,women,63,NA,61.7
【25】フルタイムの仕事に従事する割合の男女比,経済,19,山梨県,men,84.1,NA,82.8
【25】フルタイムの仕事に従事する割合の男女比,経済,19,山梨県,women,53,NA,54.1
【25】フルタイムの仕事に従事する割合の男女比,経済,20,長野県,men,88.2,NA,85.7
【25】フルタイムの仕事に従事する割合の男女比,経済,20,長野県,women,59,NA,57.4
【25】フルタイムの仕事に従事する割合の男女比,経済,21,岐阜県,men,84.6,NA,83.8
【25】フルタイムの仕事に従事する割合の男女比,経済,21,岐阜県,women,51.3,NA,48.8
【25】フルタイムの仕事に従事する割合の男女比,経済,22,静岡県,men,87.3,NA,86.9
【25】フルタイムの仕事に従事する割合の男女比,経済,22,静岡県,women,56.1,NA,58.4
【25】フルタイムの仕事に従事する割合の男女比,経済,23,愛知県,men,85.4,NA,86.2
【25】フルタイムの仕事に従事する割合の男女比,経済,23,愛知県,women,50.6,NA,50.1
【25】フルタイムの仕事に従事する割合の男女比,経済,24,三重県,men,86.3,NA,88
【25】フルタイムの仕事に従事する割合の男女比,経済,24,三重県,women,52,NA,51.1
【25】フルタイムの仕事に従事する割合の男女比,経済,25,滋賀県,men,83.8,NA,82.7
【25】フルタイムの仕事に従事する割合の男女比,経済,25,滋賀県,women,51.9,NA,48.5
【25】フルタイムの仕事に従事する割合の男女比,経済,26,京都府,men,76.7,NA,80.5
【25】フルタイムの仕事に従事する割合の男女比,経済,26,京都府,women,49.7,NA,50.5
【25】フルタイムの仕事に従事する割合の男女比,経済,27,大阪府,men,83.4,NA,82.8
【25】フルタイムの仕事に従事する割合の男女比,経済,27,大阪府,women,55.2,NA,53.1
【25】フルタイムの仕事に従事する割合の男女比,経済,28,兵庫県,men,84.1,NA,83.2
【25】フルタイムの仕事に従事する割合の男女比,経済,28,兵庫県,women,47.9,NA,49.2
【25】フルタイムの仕事に従事する割合の男女比,経済,29,奈良県,men,76.1,NA,74.2
【25】フルタイムの仕事に従事する割合の男女比,経済,29,奈良県,women,43.6,NA,43.1
【25】フルタイムの仕事に従事する割合の男女比,経済,30,和歌山県,men,86.4,NA,82.7
【25】フルタイムの仕事に従事する割合の男女比,経済,30,和歌山県,women,54.5,NA,47.4
【25】フルタイムの仕事に従事する割合の男女比,経済,31,鳥取県,men,83.2,NA,88.5
【25】フルタイムの仕事に従事する割合の男女比,経済,31,鳥取県,women,61.3,NA,63.4
【25】フルタイムの仕事に従事する割合の男女比,経済,32,島根県,men,86.5,NA,87.7
【25】フルタイムの仕事に従事する割合の男女比,経済,32,島根県,women,61.7,NA,62.9
【25】フルタイムの仕事に従事する割合の男女比,経済,33,岡山県,men,82.3,NA,85.9
【25】フルタイムの仕事に従事する割合の男女比,経済,33,岡山県,women,57.3,NA,55.1
【25】フルタイムの仕事に従事する割合の男女比,経済,34,広島県,men,85.3,NA,85.7
【25】フルタイムの仕事に従事する割合の男女比,経済,34,広島県,women,57.4,NA,51.9
【25】フルタイムの仕事に従事する割合の男女比,経済,35,山口県,men,86.1,NA,84.2
【25】フルタイムの仕事に従事する割合の男女比,経済,35,山口県,women,55.8,NA,56
【25】フルタイムの仕事に従事する割合の男女比,経済,36,徳島県,men,86.2,NA,87.1
【25】フルタイムの仕事に従事する割合の男女比,経済,36,徳島県,women,60.5,NA,59
【25】フルタイムの仕事に従事する割合の男女比,経済,37,香川県,men,87.7,NA,87.9
【25】フルタイムの仕事に従事する割合の男女比,経済,37,香川県,women,54.5,NA,57.1
【25】フルタイムの仕事に従事する割合の男女比,経済,38,愛媛県,men,88.2,NA,84.8
【25】フルタイムの仕事に従事する割合の男女比,経済,38,愛媛県,women,54.8,NA,54.7
【25】フルタイムの仕事に従事する割合の男女比,経済,39,高知県,men,82.1,NA,85.7
【25】フルタイムの仕事に従事する割合の男女比,経済,39,高知県,women,62.2,NA,65.9
【25】フルタイムの仕事に従事する割合の男女比,経済,40,福岡県,men,82.2,NA,84.3
【25】フルタイムの仕事に従事する割合の男女比,経済,40,福岡県,women,55.7,NA,55
【25】フルタイムの仕事に従事する割合の男女比,経済,41,佐賀県,men,86.4,NA,86.9
【25】フルタイムの仕事に従事する割合の男女比,経済,41,佐賀県,women,59.6,NA,56.4
【25】フルタイムの仕事に従事する割合の男女比,経済,42,長崎県,men,84.8,NA,85.9
【25】フルタイムの仕事に従事する割合の男女比,経済,42,長崎県,women,63.3,NA,54.2
【25】フルタイムの仕事に従事する割合の男女比,経済,43,熊本県,men,84.5,NA,85.8
【25】フルタイムの仕事に従事する割合の男女比,経済,43,熊本県,women,63,NA,61.6
【25】フルタイムの仕事に従事する割合の男女比,経済,44,大分県,men,86.9,NA,89.6
【25】フルタイムの仕事に従事する割合の男女比,経済,44,大分県,women,61.3,NA,58.7
【25】フルタイムの仕事に従事する割合の男女比,経済,45,宮崎県,men,87.9,NA,86.9
【25】フルタイムの仕事に従事する割合の男女比,経済,45,宮崎県,women,62.1,NA,60.6
【25】フルタイムの仕事に従事する割合の男女比,経済,46,鹿児島県,men,81.9,NA,86.6
【25】フルタイムの仕事に従事する割合の男女比,経済,46,鹿児島県,women,55.4,NA,57.9
【25】フルタイムの仕事に従事する割合の男女比,経済,47,沖縄県,men,84.2,NA,84.1
【25】フルタイムの仕事に従事する割合の男女比,経済,47,沖縄県,women,60.3,NA,56.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,1,北海道,men,318,NA,297.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,1,北海道,women,239.6,NA,223.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,2,青森県,men,275.2,NA,267.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,2,青森県,women,212.9,NA,219.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,3,岩手県,men,281,NA,275.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,3,岩手県,women,225.7,NA,215
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,4,宮城県,men,317.3,NA,311.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,4,宮城県,women,241.6,NA,235.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,5,秋田県,men,285.7,NA,288.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,5,秋田県,women,228.2,NA,220.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,6,山形県,men,281.4,NA,282.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,6,山形県,women,220.9,NA,211.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,7,福島県,men,307.7,NA,296.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,7,福島県,women,231.6,NA,226.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,8,茨城県,men,347,NA,331.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,8,茨城県,women,250.1,NA,245.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,9,栃木県,men,356.1,NA,326.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,9,栃木県,women,252.9,NA,241.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,10,群馬県,men,322.9,NA,312.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,10,群馬県,women,247.6,NA,234.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,11,埼玉県,men,343.5,NA,330.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,11,埼玉県,women,267,NA,257.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,12,千葉県,men,340.1,NA,336.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,12,千葉県,women,258.6,NA,258.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,13,東京都,men,409.6,NA,412.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,13,東京都,women,299.2,NA,311.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,14,神奈川県,men,380.3,NA,366.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,14,神奈川県,women,287.8,NA,276.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,15,新潟県,men,296.8,NA,299
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,15,新潟県,women,228.8,NA,235
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,16,富山県,men,320.1,NA,308.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,16,富山県,women,245.8,NA,238.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,17,石川県,men,317.9,NA,312.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,17,石川県,women,243.2,NA,240
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,18,福井県,men,315.4,NA,313.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,18,福井県,women,238.8,NA,235.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,19,山梨県,men,322,NA,316.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,19,山梨県,women,236.7,NA,238.9
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,20,長野県,men,320,NA,312.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,20,長野県,women,232.9,NA,235.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,21,岐阜県,men,322,NA,319.9
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,21,岐阜県,women,237,NA,237.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,22,静岡県,men,332.5,NA,323.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,22,静岡県,women,251.4,NA,241.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,23,愛知県,men,353.5,NA,338.9
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,23,愛知県,women,258.9,NA,251.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,24,三重県,men,333.3,NA,324.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,24,三重県,women,249.1,NA,238.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,25,滋賀県,men,331.8,NA,331.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,25,滋賀県,women,246.4,NA,249.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,26,京都府,men,346.7,NA,335.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,26,京都府,women,267.8,NA,257.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,27,大阪府,men,374.2,NA,363
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,27,大阪府,women,282.5,NA,276.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,28,兵庫県,men,347.1,NA,344.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,28,兵庫県,women,265,NA,258.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,29,奈良県,men,329,NA,337.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,29,奈良県,women,262.5,NA,271
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,30,和歌山県,men,325.1,NA,312.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,30,和歌山県,women,256,NA,243.6
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,31,鳥取県,men,282,NA,287
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,31,鳥取県,women,222.7,NA,229.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,32,島根県,men,294.6,NA,287.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,32,島根県,women,230.9,NA,225.8
